sampno,hh_vmt_fee_dynamic,hh_total_vmt_dyn,hh_income_cat,hh_urbrur,hh_income_group
30040433,43.171023141061816,1798.7926308775754,8,1,mid_high
30040845,0.6071051989857066,30.355259949285326,8,1,mid_high
30041823,7.432700776829274,309.69586570121976,7,1,mid_low
30042274,71.61637966782656,3255.289984901207,7,1,mid_low
30043222,1.9771248319426733,82.38020133094473,9,1,mid_high
30044225,2.070688265256913,103.53441326284565,8,1,mid_high
30044959,1.3337013746753137,83.3563359172071,4,1,low
30045097,0.6557425017974824,40.98390636234265,7,1,mid_low
30046310,4.490358648163911,224.51793240819555,11,1,high
30046784,9.883382663263564,411.8076109693152,5,1,mid_low
30047212,0.06984427516794403,2.9101781319976676,7,1,mid_low
30047221,11.907390674441205,496.14127810171686,7,1,mid_low
30048597,255.98395208012596,14768.304927699575,10,1,high
30049614,1.5316504009105052,95.72815005690657,11,1,high
30050996,3.2437823288570082,202.736395553563,10,1,high
30051693,0.25599866974854635,11.63630317038847,7,1,mid_low
30052047,1.7140567730797143,107.12854831748214,8,1,mid_high
30052378,0.7470133764567899,46.688336028549365,11,1,high
30053919,17.270085225386232,863.5042612693117,11,1,high
30054089,9.04739318689756,452.36965934487796,10,1,high
30056852,67.78012934308569,3389.0064671542846,11,1,high
30058537,18.0413700076888,751.7237503203667,11,1,high
30060239,0.27309314451125294,11.378881021302206,6,1,mid_low
30060943,7.749222333062301,322.88426387759586,7,2,mid_low
30061034,8.350491521220013,463.916195623334,11,1,high
30061352,0.4521487043251924,18.839529346883015,8,1,mid_high
30063048,6.998132377394317,437.3832735871448,9,1,mid_high
30064568,2.7300395925202636,170.6274745325165,9,1,mid_high
30064613,1.3446596834994444,56.02748681247685,11,1,high
30065974,101.82819552918849,4242.841480382854,11,1,high
30066284,689.3754504909915,28723.977103791312,6,1,mid_low
30067341,0.23362045151904387,9.73418547996016,10,1,high
30067719,2.4436199409322144,109.09017593447385,10,1,high
30068884,5.505075267755759,229.37813615648992,10,1,high
30068983,65.04536532798409,2710.22355533267,6,1,mid_low
30069387,56.622894449572215,2831.1447224786107,4,1,low
30070842,21.046085251690112,876.9202188204214,9,2,mid_high
30071011,2.5179327245145475,125.89663622572738,8,1,mid_high
30071074,37.37559300384268,1557.3163751601119,11,1,high
30071324,0.11164501562323872,5.582250781161935,7,1,mid_low
30071402,5.430478002442067,339.40487515262913,6,1,mid_low
30071528,9.72933294111088,405.3888725462866,11,1,high
30071654,31.437648829549804,1309.9020345645752,5,1,mid_low
30072193,58.02895197602591,2417.8729990010797,7,2,mid_low
30072601,24.882851744439147,1036.7854893516312,6,1,mid_low
30074374,0.3149279449925006,15.74639724962503,5,1,mid_low
30074919,5.2111928353598245,217.13303480665937,6,1,mid_low
30086132,0.10857610050438257,4.524004187682607,7,1,mid_low
30089487,0.22373096736629877,11.186548368314938,7,1,mid_low
30090726,28.10333455888475,1170.9722732868645,9,1,mid_high
30090882,4.318522794971521,269.90767468572005,10,1,high
30091459,27.58737191251854,1379.3685956259271,6,1,mid_low
30091973,0.17647727765343033,8.823863882671516,3,1,low
30093093,1.5837221937784633,65.9884247407693,5,1,mid_low
30093131,59.48562841251793,2478.56785052158,7,1,mid_low
30093955,25.193397007671752,1111.4733973972832,8,1,mid_high
30094733,1.437032063235205,59.87633596813354,8,1,mid_high
30095549,2.6878701897638946,111.99459124016226,6,1,mid_low
30097936,46.12189749687635,2161.963945166079,10,2,high
30097981,8.416312079426236,350.6796699760932,4,1,low
30099392,38.500029725822294,1604.1679052425957,11,1,high
30100562,5.178154730971306,215.75644712380443,10,1,high
30102614,85.12323841479464,4256.161920739732,8,1,mid_high
30102880,2.2705930894773356,141.91206809233347,11,1,high
30104033,81.9175989372198,3413.2332890508246,7,1,mid_low
30104991,2.3676490458110138,147.97806536318836,11,1,high
30105105,0.7074907431070101,44.21817144418813,11,1,high
30106841,9.781139636186255,407.547484841094,11,1,high
30108006,1.9982462453600782,99.91231226800392,10,1,high
30110568,0.2809441033616805,11.706004306736688,9,1,mid_high
30111758,1.0564828494924718,52.8241424746236,7,1,mid_low
30114124,1.6962062865248648,70.67526193853602,6,1,mid_low
30114128,0.7531776609872506,31.38240254113544,11,1,high
30114305,2.3633466567684986,98.47277736535409,11,1,high
30114382,2.1264728649217317,132.9045540576082,9,1,mid_high
30115304,0.9453804421165487,47.26902210582743,8,1,mid_high
30115420,47.53556039487589,1980.6483497864954,10,1,high
30115523,18.26634786048176,761.0978275200732,4,1,low
30117074,3.5733283612357094,148.88868171815454,7,1,mid_low
30117684,83.16158240288523,3780.0719274038743,8,1,mid_high
30118560,3.690699154778495,184.53495773892473,6,1,mid_low
30128796,1.2596177401291364,62.98088700645682,8,1,mid_high
30129439,0.20148531665150438,8.395221527146015,11,1,high
30129542,0.14004275432198982,5.835114763416242,11,1,high
30130367,12.607221922311089,573.0555419232313,9,1,mid_high
30131095,184.61565925210618,7692.319135504425,9,1,mid_high
30134588,19.297252126222336,1206.0782578888961,11,1,high
30134694,7.034066422679823,293.0861009449926,4,1,low
30135305,14.403805657442929,800.211425413496,8,1,mid_high
30135384,14.482043182916298,724.1021591458149,6,1,mid_low
30135526,41.02195563523537,2051.0977817617686,10,1,high
30137501,32.96863004201196,1373.692918417165,8,1,mid_high
30139730,21.491322038757847,1343.2076274223655,11,1,high
30142155,7.681984928526853,384.09924642634263,9,1,mid_high
30142992,64.80746058552769,2945.7936629785318,11,1,high
30143447,108.495786294423,5812.27426577266,8,1,mid_high
30146681,4.967968308905959,275.99823938366444,11,1,high
30146823,4.24634502540316,265.39656408769747,8,1,mid_high
30148773,1.3637079257462899,85.23174535914312,8,1,mid_high
30150798,9.834458390138012,491.7229195069006,10,1,high
30151163,36.17775774069507,1507.406572528961,6,1,mid_low
30151712,11.024945295145695,551.2472647572847,7,1,mid_low
30154206,2.3705444341868303,98.77268475778459,6,1,mid_low
30157808,12.476702090497184,519.8625871040493,8,1,mid_high
30158051,11.44185035986625,572.0925179933124,7,1,mid_low
30161092,3.1835148476154997,159.17574238077498,8,1,mid_high
30162777,0.531927786444785,22.16365776853271,8,1,mid_high
30163265,18.26463742794664,761.0265594977766,5,1,mid_low
30163905,0.2853097354627152,11.8879056442798,9,1,mid_high
30164169,24.859312519451954,1242.9656259725978,10,1,high
30165692,8.729695165000125,363.73729854167186,11,1,high
30165799,0.8200056271862843,34.16690113276184,11,1,high
30165941,5.901369231018109,245.89038462575456,10,1,high
30168625,14.337019029357304,597.3757928898876,7,1,mid_low
30168877,1.4321285405772173,59.67202252405072,10,1,high
30169685,12.900182326036552,537.5075969181896,5,1,mid_low
30170019,174.25340520402824,8712.670260201412,2,1,low
30170586,4.897565236300004,244.8782618150002,7,1,mid_low
30170648,2.3588975827477676,98.28739928115698,5,1,mid_low
30171102,11.226862114917141,467.78592145488085,9,1,mid_high
30171206,4.518326809841557,282.39542561509734,8,1,mid_high
30172717,37.72025885348865,2020.7281528654632,11,1,high
30172766,15.109476366264545,944.342272891534,3,1,low
30173006,0.24308467147550197,10.128527978145915,10,1,high
30179514,7.903569760905029,359.25317095022854,11,1,high
30180348,0.7262868166959541,30.261950695664755,9,1,mid_high
30181123,9.455485396575073,393.97855819062806,8,2,mid_high
30181354,3.694030994709698,153.91795811290407,11,1,high
30183736,5.653694899151775,353.3559311969859,11,1,high
30183821,12.317849935160712,769.8656209475446,8,1,mid_high
30184454,6.323534234150089,263.48059308958705,6,1,mid_low
30185293,1.2801090163695217,80.0068135230951,11,1,high
30186778,6.637399000831927,331.8699500415963,11,1,high
30187153,99.4480734080098,4143.669725333742,6,1,mid_low
30188631,6.768333565184026,282.0138985493344,7,1,mid_low
30189758,4.232125268514302,264.50782928214386,1,1,low
30190742,4.434372716965916,184.76552987357982,9,1,mid_high
30192757,97.28184682274156,4053.410284280898,6,1,mid_low
30193556,2.0220870703214575,84.25362793006072,8,1,mid_high
30193730,11.138531618745908,464.10548411441283,3,1,low
30193931,14.401164348703102,900.0727717939437,10,1,high
30195014,12.094192851879752,503.92470216165634,11,1,high
30195522,79.16221551990718,3710.728852495649,4,1,low
30196882,25.192578865107848,1049.6907860461602,5,1,mid_low
30196898,0.19633790118594474,9.816895059297236,8,1,mid_high
30198261,6.203184123205687,258.46600513357026,11,1,high
30201218,3.542675925403076,221.41724533769224,11,1,high
30201368,3.7836282192536803,157.65117580223668,9,1,mid_high
30201548,17.000255319875006,708.3439716614587,7,1,mid_low
30205588,0.8139422531874974,50.87139082421859,10,1,high
30208704,93.1395362515042,3880.8140104793415,11,1,high
30209375,0.3054752148531099,12.728133952212914,8,1,mid_high
30210830,0.49008769975624816,30.63048123476551,10,1,high
30210855,5.805435700501366,362.8397312813354,11,1,high
30212051,4.814372330151065,200.59884708962772,10,1,high
30214254,37.49183168021343,1562.1596533422262,8,1,mid_high
30215169,18.8254932051913,784.3955502163042,8,1,mid_high
30215832,1.1522232611662215,48.00930254859256,6,1,mid_low
30216186,6.687393476697762,334.36967383488815,6,1,mid_low
30217454,9.793601727785141,408.06673865771427,11,1,high
30218193,10.35325499488848,431.38562478702,10,1,high
30219187,16.980489954476674,1061.2806221547921,11,1,high
30220117,1.0390960968439278,43.295670701830325,2,1,low
30221376,7.669079451565944,319.544977148581,8,1,mid_high
30222310,3.7929383518006383,158.03909799169327,9,1,mid_high
30223846,16.35044801056849,681.2686671070204,6,1,mid_low
30226961,1.4557688483356634,60.65703534731931,5,1,mid_low
30227058,1.6062064810701457,66.92527004458941,5,1,mid_low
30228677,1.4712802394588058,61.303343310783575,7,1,mid_low
30229733,5.979133519750584,373.69584498441145,11,2,high
30231735,10.940915948468456,455.8714978528523,10,1,high
30232000,5.610970866980676,233.79045279086148,9,1,mid_high
30232307,5.228002735444871,217.83344731020296,7,1,mid_low
30233441,117.87571989601581,4911.488329000658,11,1,high
30233863,6.791773727238728,282.99057196828034,7,1,mid_low
30234573,5.89094390394839,368.18399399677435,8,1,mid_high
30235620,1.9243164339588579,80.17985141495241,4,1,low
30237308,12.267185008695053,613.3592504347527,9,1,mid_high
30238018,4.205471964096954,175.22799850403973,7,1,mid_low
30239275,10.645875270739053,443.57813628079384,11,1,high
30240383,0.006765135418888553,0.2818806424536897,11,1,high
30241755,6.14848444258057,256.1868517741904,11,1,high
30242037,4.808813621735464,300.5508513584665,7,1,mid_low
30242521,16.777624904621625,699.0677043592343,11,2,high
30244975,6.2483814589866515,260.34922745777715,11,1,high
30246007,27.399985396382135,1369.9992698191068,11,1,high
30248202,0.3984008095002335,16.600033729176396,4,1,low
30251671,1.6932964905547747,105.83103065967342,6,1,mid_low
30252659,4.74095516320184,197.53979846674335,8,1,mid_high
30253126,62.86874264274387,2857.670120124721,3,1,low
30254981,5.087095014834555,282.6163897130308,9,1,mid_high
30255185,1.3481485753439255,56.1728573059969,4,1,low
30255564,0.15032961046567245,6.263733769403019,8,1,mid_high
30255607,53.351616123703884,2858.1222923412793,11,2,high
30255670,34.08543073551273,1420.2262806463636,4,2,low
30256146,21.76895963479601,907.039984783167,11,1,high
30257094,0.697279806563488,43.579987910217994,3,1,low
30257603,4.349354155512771,217.46770777563853,6,1,mid_low
30258786,4.632051166094724,193.00213192061352,7,1,mid_low
30258919,23.45876994556076,1172.9384972780379,10,1,high
30259039,5.142823152792882,257.1411576396441,9,1,mid_high
30261705,8.591938207099316,357.9974252958049,10,1,high
30263243,12.119696580762554,757.4810362976597,8,1,mid_high
30263808,16.130918309334188,672.1215962222578,10,1,high
30264337,10.588180470495733,441.1741862706555,7,1,mid_low
30264954,28.49281332953956,1187.2005553974816,7,1,mid_low
30265030,2.2767054486551617,113.83527243275807,11,2,high
30265106,36.944235190007646,1539.3431329169853,7,1,mid_low
30268109,113.25963539618245,4719.151474840935,7,2,mid_low
30269506,0.8869138807684741,44.34569403842371,10,1,high
30269544,0.23996078469280796,9.998366028866998,10,1,high
30271168,10.865165877419269,452.7152448924695,9,1,mid_high
30271548,9.913964589195496,413.08185788314563,9,1,mid_high
30272612,2.7416409804786586,114.23504085327744,6,1,mid_low
30274853,5.210514569890694,236.8415713586679,9,1,mid_high
30277067,12.890609519988649,537.108729999527,11,1,high
30277572,11.537944690408674,540.8411573629065,8,1,mid_high
30278317,62.02862297131543,2819.4828623325193,8,1,mid_high
30278382,17.576694105425158,878.8347052712578,9,1,mid_high
30278974,1.1135692220376836,55.678461101884174,10,1,high
30282700,23.565896707097394,1178.2948353548695,3,1,low
30282978,105.43739528923552,4792.608876783433,11,1,high
30283234,2.6093105353919963,108.72127230799985,8,1,mid_high
30284870,1.0432105892163572,43.46710788401488,11,1,high
30285060,5.585451978281324,232.72716576172184,5,1,mid_low
30285621,15.753159407872346,716.0527003578338,10,1,high
30285663,0.822988394184994,34.29118309104141,3,1,low
30287808,4.859379439723954,202.4741433218314,10,1,high
30290256,4.825147563018665,201.04781512577767,6,1,mid_low
30290756,20.04219985057901,1073.6892777095898,8,1,mid_high
30290838,2.0216252598213345,126.35157873883341,10,1,high
30291404,71.7118507980778,2987.9937832532414,3,1,low
30292052,2.9910810852764613,124.62837855318588,7,1,mid_low
30293531,12.76515244962301,709.1751360901671,7,1,mid_low
30294517,1.5350302132073252,95.93938832545783,9,1,mid_high
30297750,1.336559324069262,83.53495775432887,11,1,high
30298457,38.187780762489865,1591.157531770411,7,1,mid_low
30300856,20.48492228734681,853.5384286394503,10,1,high
30301969,3.488695891903661,145.3623288293192,8,1,mid_high
30302147,26.296125961608286,1314.8062980804143,11,2,high
30303882,7.779905755284921,324.16273980353833,11,1,high
30307645,0.7876359874543025,32.818166143929275,10,1,high
30308491,3.559292047597007,222.45575297481292,11,1,high
30309431,2.6523948542852405,165.77467839282752,6,1,mid_low
30309579,3.457773580102959,172.88867900514794,9,1,mid_high
30310120,56.29984758381044,3518.740473988152,7,1,mid_low
30310469,0.05915351661470974,2.4647298589462387,8,1,mid_high
30310687,4.133853813210432,172.243908883768,11,1,high
30310936,12.643688784421672,702.4271546900928,10,1,high
30312147,1.141466197051304,47.56109154380433,8,1,mid_high
30313646,0.6133597257907535,25.556655241281394,7,1,mid_low
30313794,2.1773054321851073,90.72105967437948,11,1,high
30314067,0.2855570840359436,11.898211834830981,1,1,low
30314398,10.985845580518175,484.6696579640372,11,1,high
30315929,0.7703411096939884,35.015504986090384,9,1,mid_high
30316163,12.681424411517945,594.4417692899036,11,1,high
30317701,2.288277390793692,114.41386953968461,11,1,high
30322658,0.5737228484678534,28.68614242339267,9,1,mid_high
30324004,4.1373109382971025,229.85060768317237,6,1,mid_low
30324595,10.97425283441359,548.7126417206796,10,1,high
30327669,23.518841984453495,979.951749352229,9,1,mid_high
30332031,1.5994917391984325,99.96823369990203,10,1,high
30333456,5.56514645376019,278.2573226880095,10,1,high
30334331,9.703945837737999,404.33107657241663,2,1,low
30335440,5.94727358867862,297.36367943393094,11,1,high
30335718,29.414914028436186,1838.4321267772616,8,1,mid_high
30336367,9.178013971805264,382.4172488252193,7,1,mid_low
30341916,17.740360014829328,739.1816672845554,4,1,low
30342040,11.324887116565614,471.8702965235673,6,2,mid_low
30342253,9.175593253960956,509.7551807756086,11,1,high
30343510,42.396451025986195,2649.7781891241375,11,1,high
30346995,4.516662562646256,188.19427344359397,11,2,high
30347576,13.284341587086892,553.5142327952872,6,1,mid_low
30347596,99.85913100584085,4160.797125243368,9,1,mid_high
30348330,21.370625180323092,1068.5312590161545,10,1,high
30348551,12.896959253545422,806.0599533465888,11,1,high
30348768,5.290527471314579,264.526373565729,7,1,mid_low
30350236,6.040879016824071,251.7032923676696,3,1,low
30353449,3.4412497545454155,143.3854064393923,5,1,mid_low
30353624,19.25793719604274,1203.6210747526713,11,2,high
30354039,0.2190992384486081,13.693702403038005,6,1,mid_low
30356798,21.561643840911504,1078.082192045575,11,1,high
30357995,0.9612315329908586,48.06157664954293,10,1,high
30359462,69.10035948368008,2879.181645153337,1,1,low
30361877,21.630527699963956,901.2719874984982,6,2,mid_low
30364903,0.03965248160062805,1.652186733359502,9,1,mid_high
30364933,14.7574604011105,614.8941833796041,7,1,mid_low
30366888,1.0394098044915774,43.308741853815725,7,1,mid_low
30368056,1.158064064594882,57.9032032297441,5,1,mid_low
30368312,49.60011473441137,2480.005736720568,6,1,mid_low
30368681,10.952842330188567,456.3684304245236,6,1,mid_low
30368919,0.7634630281813921,47.71643926133701,9,1,mid_high
30371992,6.546808237838247,327.34041189191237,11,1,high
30373944,22.702148201668564,945.9228417361901,5,2,mid_low
30374044,275.1354007398542,12138.326503228864,9,1,mid_high
30374568,20.29433813888766,845.5974224536525,11,1,high
30375160,2.827417065206938,117.80904438362242,8,1,mid_high
30375807,8.78697830633084,439.34891531654193,6,1,mid_low
30375839,3.9513338813885794,164.63891172452412,8,1,mid_high
30377960,0.3234315535411061,13.47631473087942,4,1,low
30379195,0.3949860703704302,16.457752932101258,2,1,low
30379434,5.249635062911277,218.73479428796983,8,1,mid_high
30379826,5.797392315288333,241.55801313701386,7,1,mid_low
30383061,11.008655659177572,611.5919810654207,11,1,high
30383089,3.1586120626329217,197.4132539145576,10,1,high
30385609,3.9706700798832397,165.44458666180165,3,1,low
30385755,54.803525963785475,2283.4802484910615,10,1,high
30386875,1.8065784362628052,75.27410151095022,10,1,high
30387888,2.252879763552288,140.80498522201802,9,1,mid_high
30388268,62.98755397679351,2624.4814156997295,10,1,high
30388621,8.487871244412052,424.3935622206026,11,1,high
30390336,4.855052857026045,202.29386904275188,11,1,high
30390531,180.11132478779695,8442.718349427982,6,2,mid_low
30393920,0.6489168113455168,27.038200472729866,7,1,mid_low
30394035,3.2425338860351673,202.65836787719795,8,1,mid_high
30394803,21.06879778979123,1053.4398894895614,11,1,high
30395164,4.716922542430879,294.8076589019299,7,1,mid_low
30400244,12.333205384308215,616.6602692154107,11,1,high
30401749,4.014987576535129,250.93672353344553,7,1,mid_low
30404220,1.1728831030950952,58.64415515475477,11,1,high
30405096,22.48051247907223,936.688019961343,11,1,high
30405364,31.60031624406511,1580.0158122032553,8,1,mid_high
30406658,4.79630299663129,199.8459581929704,11,1,high
30407199,12.192886240832795,508.03692670136644,8,1,mid_high
30407293,1.2905682717153757,64.52841358576877,11,1,high
30410033,0.2853338549770855,11.88891062404523,9,1,mid_high
30412050,20.61638709214986,859.0161288395775,4,1,low
30412809,3.540728478175446,147.53035325731025,6,1,mid_low
30413450,0.3126946484612857,16.751499024711734,11,1,high
30413721,0.5198764670463379,25.993823352316895,10,1,high
30415083,46.67010256992699,1944.587607080291,9,1,mid_high
30416542,3.8401123272754316,192.0056163637716,7,1,mid_low
30416806,2.731773428511892,170.73583928199324,10,1,high
30420463,2.751365212267778,171.96032576673613,10,1,high
30420990,4.031516397278974,251.9697748299359,8,1,mid_high
30421801,0.9003562020541998,37.51484175225832,7,1,mid_low
30423058,0.9964089417878708,62.27555886174192,5,1,mid_low
30423667,2.2743594205527335,142.14746378454583,8,1,mid_high
30424760,18.122872358633256,755.1196816097189,2,2,low
30425542,9.306273424613918,465.31367123069595,9,1,mid_high
30425703,0.8071246771323353,33.63019488051397,7,1,mid_low
30426064,14.487621064550464,905.4763165344038,6,1,mid_low
30426398,5.184007223575154,324.00045147344713,9,1,mid_high
30426450,0.7280975901396107,30.337399589150444,8,1,mid_high
30426512,4.734971702976765,197.29048762403187,11,1,high
30428584,27.469342870894195,1373.4671435447096,11,1,high
30429953,0.4656637447854015,19.402656032725062,8,1,mid_high
30430671,10.997919684513711,458.24665352140465,9,1,mid_high
30430893,30.383811805505182,1381.08235479569,7,1,mid_low
30433680,0.8203831276104415,34.182630317101726,8,1,mid_high
30434515,0.7775729440892077,38.878647204460385,9,1,mid_high
30434817,2.889246922241547,120.38528842673114,11,1,high
30435074,32.674639645654864,1361.4433185689527,5,1,mid_low
30435189,8.508264321127307,354.5110133803044,10,1,high
30436649,16.652580636038746,832.6290318019372,8,1,mid_high
30436980,16.342499527501214,680.9374803125506,6,1,mid_low
30437554,0.46218097784941137,28.88631111558821,10,1,high
30438048,0.5697969491691833,35.61230932307396,10,1,high
30440141,3.86732824729582,193.366412364791,11,1,high
30441129,0.3922591689200396,24.516198057502475,11,1,high
30441996,0.243237108748733,12.16185543743665,8,1,mid_high
30442072,0.4260055975288066,17.75023323036694,10,1,high
30442305,82.17939374000375,4402.467521785915,11,1,high
30442480,1.5058679969224635,62.74449987176932,8,1,mid_high
30443626,27.88303981813608,1394.151990906804,11,1,high
30444893,3.2098045571448695,160.49022785724347,11,1,high
30444991,0.688330740916447,34.41653704582235,9,1,mid_high
30447791,11.951296636559919,597.5648318279959,10,1,high
30449314,3.5434620631332883,221.4663789458305,8,1,mid_high
30450882,23.978121907461528,999.088412810897,10,1,high
30452008,66.56145546867702,2773.3939778615427,11,1,high
30452165,9.928637885511746,496.43189427558724,8,1,mid_high
30453044,12.236260697218118,764.7662935761323,11,1,high
30453836,10.630579537267087,569.495332353594,11,1,high
30454663,6.028141987530373,251.17258281376553,9,1,mid_high
30455787,2.748266404307996,114.51110017949983,7,1,mid_low
30457003,8.486153667541611,530.3846042213506,3,1,low
30457370,0.8482316777668042,42.4115838883402,10,1,high
30457532,0.9860740588601367,61.62962867875854,5,1,mid_low
30458459,2.9400634004769195,137.8154718973556,10,1,high
30459266,4.677735096561876,194.90562902341148,11,1,high
30460376,1.4845364218677308,61.855684244488785,8,1,mid_high
30461131,88.37765978551752,4017.16635388716,11,1,high
30464679,0.9577055172448601,59.856594827803754,9,1,mid_high
30464686,2.9690654112673442,185.566588204209,10,1,high
30465655,2.5307967290437934,158.17479556523708,7,1,mid_low
30465707,0.41519011555887775,17.299588148286574,5,1,mid_low
30468080,2.7661392604096045,138.30696302048023,11,1,high
30468429,12.74803164714331,796.7519779464569,9,1,mid_high
30471066,0.8457309448439876,35.23878936849948,11,1,high
30471078,11.739491149120427,489.1454645466844,6,1,mid_low
30471732,18.74322813653339,780.9678390222244,10,1,high
30472959,20.232296263231643,1011.614813161582,10,1,high
30473108,0.7564433994537039,37.82216997268519,10,1,high
30473435,1.7567422581611083,73.19759409004618,7,1,mid_low
30473443,46.52623645584831,2907.8897784905193,6,1,mid_low
30473696,0.16066760783262346,6.6944836596926445,8,1,mid_high
30476744,1.5304153461244971,95.65095913278105,9,1,mid_high
30480671,4.691534979168076,293.2209361980048,9,1,mid_high
30481441,10.81465961432774,450.6108172636558,9,1,mid_high
30482711,3.2187532741414957,134.11471975589566,3,1,low
30483286,1.1176572711503123,55.88286355751562,10,1,high
30483498,0.38175030251162595,15.906262604651081,6,1,mid_low
30484747,25.80978399688972,1290.4891998444862,10,1,high
30487153,1.04485977445012,43.53582393542166,7,1,mid_low
30487586,5.593839932674098,349.61499579213114,10,1,high
30489352,0.09510991259710985,3.9629130248795774,7,1,mid_low
30489844,20.28511396700783,1014.2556983503915,11,1,high
30491629,31.339667953905945,1469.0469353393412,11,1,high
30493479,2.9273453167863446,162.63029537701914,11,1,high
30493582,2.254022461361995,93.91760255674977,6,1,mid_low
30493780,10.870949547194817,543.5474773597408,11,1,high
30496172,4.544110874142318,189.33795308926327,7,1,mid_low
30498075,7.55242807613523,314.6845031723012,11,1,high
30500123,10.013461160771698,417.2275483654874,4,1,low
30501284,1.4045577916495573,70.22788958247786,7,1,mid_low
30501773,2.9850757274009934,149.25378637004965,8,1,mid_high
30502265,3.1214869006808135,130.0619541950339,11,1,high
30502883,17.46849720997748,727.8540504157282,10,1,high
30503727,50.43661123488971,2521.8305617444853,6,1,mid_low
30508067,12.22975152243659,509.5729801015246,9,1,mid_high
30509967,7.184314822907519,332.6071677271999,10,1,high
30510261,7.706698112590118,321.11242135792156,10,1,high
30513008,40.455268763175155,1896.3407232738352,6,1,mid_low
30514133,2.251331441097265,112.56657205486323,7,1,mid_low
30514134,10.097231688098034,420.71798700408476,11,1,high
30515602,3.208862811550458,133.70261714793577,5,1,mid_low
30516146,1.4895154977993268,74.47577488996635,10,1,high
30518265,12.02823955021135,601.4119775105675,6,1,mid_low
30520560,1.3140070537661395,82.12544086038372,10,1,high
30521068,0.920147434677344,38.33947644488933,11,1,high
30521201,4.112606640313015,171.35861001304227,8,1,mid_high
30524101,5.737072226285189,358.56701414282435,11,1,high
30524727,0.24099414773019603,12.049707386509802,9,1,mid_high
30526121,3.3830970309944157,140.962376291434,8,1,mid_high
30528912,27.884523387168127,1394.2261693584064,11,1,high
30529575,0.5167140137374029,21.529750572391787,10,1,high
30530042,0.043374926655654386,2.168746332782719,9,1,mid_high
30532684,0.39939471014517125,24.9621693840732,10,1,high
30536649,13.791299717500737,574.6374882291974,5,1,mid_low
30536904,0.38112751073634465,23.820469421021542,7,1,mid_low
30537123,12.758601627969822,637.9300813984911,8,1,mid_high
30537285,29.362132013873687,1223.422167244737,9,1,mid_high
30537688,1.5895101117772792,72.25045962623996,11,1,high
30538014,3.7117681460931915,231.98550913082445,9,1,mid_high
30538097,33.82305125788171,1811.9491745293772,11,1,high
30539240,8.94179337605191,372.5747240021629,4,1,low
30541058,9.33778368137776,389.0743200574066,5,2,mid_low
30542228,30.05829789167595,1252.4290788198311,11,1,high
30544746,2.6463548233059706,124.04788234246737,11,1,high
30547218,12.1258944747235,505.24560311347915,5,1,mid_low
30547282,1.2325453665794537,51.356056940810575,11,1,high
30547595,9.958138999989712,553.2299444438729,8,1,mid_high
30549075,12.970908793892892,540.4545330788706,8,1,mid_high
30551594,0.9674837810293475,48.374189051467376,6,1,mid_low
30553389,25.322585167780026,1266.1292583890013,2,1,low
30555073,1.5926863241065947,66.36193017110811,5,1,mid_low
30555884,5.222013916735306,217.5839131973044,4,1,low
40000855,122.8319224949952,6141.59612474976,10,1,high
